45.086517,1.500000
50.103414,1.530000
55.568530,1.560000
61.598286,1.590000
68.338215,1.620000
75.938910,1.650000
84.517513,1.680000
94.109627,1.710000
104.623370,1.740000
115.813689,1.770000
127.296071,1.800000
138.608633,1.830000
149.308885,1.860000
159.065713,1.890000
167.696922,1.920000
175.122741,1.950000
181.250938,1.980000
185.854565,2.010000
188.519242,2.040000
188.708889,2.070000
185.936925,2.100000
179.967289,2.130000
170.946990,2.160000
159.407781,2.190000
146.145274,2.220000
132.040050,2.250000
117.895308,2.280000
104.336327,2.310000
91.778354,2.340000
80.444345,2.370000
70.407503,2.400000
61.638748,2.430000
54.047955,2.460000
47.514883,2.490000
41.909963,2.520000
37.106923,2.550000
32.989561,2.580000
29.454707,2.610000
26.412864,2.640000
23.787579,2.670000
21.514190,2.700000
19.538350,2.730000
17.814544,2.760000
16.304724,2.790000
14.977093,2.820000
13.805058,2.850000
12.766345,2.880000
11.842264,2.910000
11.017091,2.940000
10.277561,2.970000
