34.574710,1.500000
54.221107,1.530000
89.729051,1.560000
150.605568,1.590000
242.041856,1.620000
347.745670,1.650000
419.411450,1.680000
413.165388,1.710000
342.141768,1.740000
256.012468,1.770000
187.966224,1.800000
144.402460,1.830000
119.758065,1.860000
107.132903,1.890000
101.472435,1.920000
99.605175,1.950000
99.632987,1.980000
100.418622,2.010000
101.266543,2.040000
101.744887,2.070000
101.590598,2.100000
100.658835,2.130000
98.894099,2.160000
96.310943,2.190000
92.978158,2.220000
89.003886,2.250000
84.521097,2.280000
79.673910,2.310000
74.605626,2.340000
69.449249,2.370000
64.320924,2.400000
59.316274,2.430000
54.509286,2.460000
49.953152,2.490000
45.682426,2.520000
41.715882,2.550000
38.059618,2.580000
34.710040,2.610000
31.656542,2.640000
28.883768,2.670000
26.373440,2.700000
24.105772,2.730000
22.060521,2.760000
20.217736,2.790000
18.558264,2.820000
17.064071,2.850000
15.718422,2.880000
14.505955,2.910000
13.412695,2.940000
12.426007,2.970000
