48.585799,1.500000
52.937680,1.530000
57.210732,1.560000
61.337352,1.590000
65.287442,1.620000
69.086462,1.650000
72.829806,1.680000
76.690590,1.710000
80.919932,1.740000
85.843425,1.770000
91.869207,1.800000
99.557841,1.830000
109.928746,1.860000
125.735244,1.890000
157.462528,1.920000
255.279219,1.950000
670.661547,1.980000
2202.241224,2.010000
3644.806554,2.040000
1806.501879,2.070000
545.650100,2.100000
196.347019,2.130000
99.283011,2.160000
63.780607,2.190000
46.526724,2.220000
36.382034,2.250000
29.716230,2.280000
25.026154,2.310000
21.566182,2.340000
18.919768,2.370000
16.835391,2.400000
15.152757,2.430000
13.765532,2.460000
12.600909,2.490000
11.607720,2.520000
10.749184,2.550000
9.998332,2.580000
9.335026,2.610000
8.743972,2.640000
8.213372,2.670000
7.733983,2.700000
7.298464,2.730000
6.900903,2.760000
6.536477,2.790000
6.201207,2.820000
5.891769,2.850000
5.605362,2.880000
5.339599,2.910000
5.092432,2.940000
4.862085,2.970000
