33.213102,1.500000
50.727230,1.530000
81.301346,1.560000
131.900466,1.590000
206.617997,1.620000
295.940365,1.650000
368.077053,1.680000
386.302147,1.710000
346.534165,1.740000
279.924748,1.770000
218.200698,1.800000
174.602449,1.830000
149.230978,1.860000
138.253762,1.890000
138.329260,1.920000
147.475891,1.950000
164.502292,1.980000
187.966374,2.010000
215.088429,2.040000
241.151602,2.070000
260.113621,2.100000
266.664938,2.130000
258.658969,2.160000
238.055586,2.190000
209.632393,2.220000
178.636171,2.250000
149.036668,2.280000
123.010126,2.310000
101.270707,2.340000
83.652687,2.370000
69.594970,2.400000
58.438784,2.430000
49.573041,2.460000
42.486869,2.490000
36.775544,2.520000
32.127420,2.550000
28.305795,2.580000
25.131693,2.610000
22.469601,2.640000
20.216381,2.670000
18.292937,2.700000
16.638067,2.730000
15.203958,2.760000
13.952889,2.790000
12.854817,2.820000
11.885591,2.850000
11.025626,2.880000
10.258911,2.910000
9.572256,2.940000
8.954721,2.970000
