62.703733,1.500000
67.627128,1.530000
72.164687,1.560000
76.242952,1.590000
79.851170,1.620000
83.044268,1.650000
85.935107,1.680000
88.678799,1.710000
91.453435,1.740000
94.441138,1.770000
97.811293,1.800000
101.705153,1.830000
106.218787,1.860000
111.380831,1.890000
117.123568,1.920000
123.251044,1.950000
129.415181,1.980000
135.117039,2.010000
139.750120,2.040000
142.691330,2.070000
143.423816,2.100000
141.654777,2.130000
137.385143,2.160000
130.904759,2.190000
122.718005,2.220000
113.431615,2.250000
103.644371,2.280000
93.867260,2.310000
84.483900,2.340000
75.745614,2.370000
67.788591,2.400000
60.660634,2.430000
54.348625,2.460000
48.801964,2.490000
43.950326,2.520000
39.715956,2.550000
36.021460,2.580000
32.794301,2.610000
29.969017,2.640000
27.487995,2.670000
25.301390,2.700000
23.366566,2.730000
21.647335,2.760000
20.113124,2.790000
18.738173,2.820000
17.500798,2.850000
16.382737,2.880000
15.368592,2.910000
14.445351,2.940000
13.601985,2.970000
