15.268189,1.500000
14.614975,1.530000
13.955012,1.560000
13.299556,1.590000
12.657410,1.620000
12.035175,1.650000
11.437558,1.680000
10.867685,1.710000
10.327406,1.740000
9.817565,1.770000
9.338241,1.800000
8.888945,1.830000
8.468780,1.860000
8.076572,1.890000
7.710973,1.920000
7.370532,1.950000
7.053759,1.980000
6.759162,2.010000
6.485279,2.040000
6.230701,2.070000
5.994078,2.100000
5.774135,2.130000
5.569669,2.160000
5.379554,2.190000
5.202740,2.220000
5.038248,2.250000
4.885171,2.280000
4.742664,2.310000
4.609947,2.340000
4.486296,2.370000
4.371041,2.400000
4.263561,2.430000
4.163282,2.460000
4.069673,2.490000
3.982239,2.520000
3.900524,2.550000
3.824104,2.580000
3.752586,2.610000
3.685606,2.640000
3.622824,2.670000
3.563926,2.700000
3.508620,2.730000
3.456634,2.760000
3.407714,2.790000
3.361626,2.820000
3.318152,2.850000
3.277087,2.880000
3.238243,2.910000
3.201443,2.940000
3.166524,2.970000
