40.907731,1.500000
44.745355,1.530000
48.809904,1.560000
53.122264,1.590000
57.745399,1.620000
62.810323,1.650000
68.549559,1.680000
75.339578,1.710000
83.753708,1.740000
94.624602,1.770000
109.107046,1.800000
128.715782,1.830000
155.310991,1.860000
191.186524,1.890000
241.004697,1.920000
333.452457,1.950000
822.211761,1.980000
5722.460139,2.010000
7223.979046,2.040000
1051.222488,2.070000
284.347998,2.100000
154.414737,2.130000
105.142194,2.160000
78.112109,2.190000
60.888310,2.220000
49.038870,2.250000
40.503835,2.280000
34.160715,2.310000
29.331888,2.340000
25.580586,2.370000
22.613034,2.400000
20.225772,2.430000
18.274817,2.460000
16.656521,2.490000
15.295191,2.520000
14.134848,2.550000
13.133623,2.580000
12.259864,2.610000
11.489411,2.640000
10.803642,2.670000
10.188076,2.700000
9.631349,2.730000
9.124464,2.760000
8.660236,2.790000
8.232875,2.820000
7.837674,2.850000
7.470772,2.880000
7.128976,2.910000
6.809616,2.940000
6.510446,2.970000
