20.982474,1.500000
26.573925,1.530000
36.395471,1.560000
55.671201,1.590000
95.388897,1.620000
174.722667,1.650000
312.940301,1.680000
489.420984,1.710000
600.100831,1.740000
551.732070,1.770000
402.783352,1.800000
264.083390,1.830000
176.570182,1.860000
131.873375,1.890000
113.634836,1.920000
110.638588,1.950000
116.728683,1.980000
128.535696,2.010000
143.749909,2.040000
160.144595,2.070000
175.228613,2.100000
186.443947,2.130000
191.740403,2.160000
190.182605,2.190000
182.200920,2.220000
169.325698,2.250000
153.582958,2.280000
136.890017,2.310000
120.688497,2.340000
105.850629,2.370000
92.765045,2.400000
81.488556,2.430000
71.889551,2.460000
63.753239,2.490000
56.846754,2.520000
50.953423,2.550000
45.887056,2.580000
41.494910,2.610000
37.655076,2.640000
34.271699,2.670000
31.269849,2.700000
28.590863,2.730000
26.188482,2.760000
24.025793,2.790000
22.072906,2.820000
20.305209,2.850000
18.702093,2.880000
17.246028,2.910000
15.921887,2.940000
14.716460,2.970000
