66.157415,1.500000
77.004887,1.530000
88.311395,1.560000
98.999137,1.590000
107.859521,1.620000
113.905999,1.650000
116.720087,1.680000
116.612344,1.710000
114.523702,1.740000
111.753730,1.770000
109.685597,1.800000
109.639663,1.830000
112.896328,1.860000
120.856470,1.890000
135.256695,1.920000
158.267508,1.950000
192.114560,1.980000
237.649993,2.010000
291.552969,2.040000
343.494761,2.070000
377.303469,2.100000
379.186426,2.130000
347.583093,2.160000
294.003419,2.190000
234.208342,2.220000
179.689168,2.250000
135.408902,2.280000
101.749016,2.310000
77.043546,2.340000
59.181130,2.370000
46.295990,2.400000
36.948267,2.430000
30.094897,2.460000
25.002523,2.490000
21.161693,2.520000
18.219132,2.550000
15.928812,2.580000
14.118048,2.610000
12.664433,2.640000
11.480241,2.670000
10.501880,2.700000
9.682722,2.730000
8.988180,2.760000
8.392318,2.790000
7.875474,2.820000
7.422588,2.850000
7.022012,2.880000
6.664647,2.910000
6.343320,2.940000
6.052330,2.970000
