51.250061,1.500000
61.745559,1.530000
73.955674,1.560000
87.688108,1.590000
102.424917,1.620000
117.263539,1.650000
130.976716,1.680000
142.242245,1.710000
150.009013,1.740000
153.860487,1.770000
154.205798,1.800000
152.222811,1.830000
149.624234,1.860000
148.387216,1.890000
150.529194,1.920000
157.886549,1.950000
171.749195,1.980000
192.207757,2.010000
217.279757,2.040000
242.343514,2.070000
260.816503,2.100000
266.564681,2.130000
256.909412,2.160000
233.926098,2.190000
202.984659,2.220000
169.948506,2.250000
139.122695,2.280000
112.711793,2.310000
91.274358,2.340000
74.431517,2.370000
61.425769,2.400000
51.446353,2.430000
43.776473,2.460000
37.837674,2.490000
33.185807,2.520000
29.489290,2.550000
26.504358,2.580000
24.053127,2.610000
22.006053,2.640000
20.268653,2.670000
18.771721,2.700000
17.464257,2.730000
16.308384,2.760000
15.275713,2.790000
14.344755,2.820000
13.499053,2.850000
12.725856,2.880000
12.015156,2.910000
11.358986,2.940000
10.750923,2.970000
