64.178093,1.500000
68.547067,1.530000
73.028209,1.560000
77.495934,1.590000
81.790417,1.620000
85.738878,1.650000
89.182036,1.680000
92.000963,1.710000
94.138469,1.740000
95.609730,1.770000
96.499174,1.800000
96.944062,1.830000
97.108318,1.860000
97.152088,1.890000
97.202733,1.920000
97.332067,1.950000
97.543237,1.980000
97.769177,2.010000
97.883074,2.040000
97.719522,2.070000
97.103039,2.100000
95.878749,2.130000
93.939105,2.160000
91.241221,2.190000
87.811720,2.220000
83.739304,2.250000
79.158201,2.280000
74.227315,2.310000
69.109856,2.340000
63.956926,2.370000
58.896716,2.400000
54.029325,2.430000
49.426152,2.460000
45.132414,2.490000
41.171344,2.520000
37.548972,2.550000
34.258725,2.580000
31.285438,2.610000
28.608610,2.640000
26.204897,2.670000
24.049928,2.700000
22.119555,2.730000
20.390667,2.760000
18.841671,2.790000
17.452744,2.820000
16.205918,2.850000
15.085062,2.880000
14.075792,2.910000
13.165350,2.940000
12.342464,2.970000
